gene_ID	protein_ID
gene_7088	1985648
gene_7089	1985649
gene_7090	1985650
gene_7091	1985651
gene_7092	1985652
gene_7093	1985653
gene_7094	1985654
gene_7095	1985655
gene_7096	1985656
gene_7097	1985657
gene_7098	1985658
gene_7099	1985659
gene_7100	1985660
gene_7101	1985661
gene_7102	1985662
gene_7103	1985663
gene_7104	1985664
gene_7105	1985665
gene_7106	1985666
gene_7107	1985667
gene_7108	1985668
gene_7109	1985669
gene_7110	1985670
gene_7111	1985671
gene_7112	1985672
gene_7113	1985673
gene_7114	1985674
gene_7115	1985675
gene_7116	1985676
gene_7117	1985677
gene_7118	1985678
gene_7119	1985679
gene_7120	1985680
gene_7121	1985681
gene_7122	1985682
gene_7123	1985683
gene_7124	1985684
gene_7125	1985685
gene_7126	1985686
gene_7127	1985687
gene_7128	1985688
gene_7129	1985689
gene_7130	1985690
gene_7131	1985691
gene_7132	1985692
gene_7133	1985693
gene_7134	1985694
gene_7135	1985695
gene_7136	1985696
gene_7137	1985697
gene_7138	1985698
gene_7139	1985699
gene_7140	1985700
gene_7141	1985701
gene_7142	1985702
gene_7143	1985703
gene_7144	1985704
gene_7145	1985705
gene_7146	1985706
gene_7147	1985707
gene_7148	1985708
gene_7149	1985709
gene_7150	1985710
gene_7151	1985711
gene_7152	1985712
gene_7153	1985713
gene_7154	1985714
gene_7155	1985715
gene_7156	1985716
gene_7157	1985717
gene_7158	1985718
gene_7159	1985719
gene_7160	1985720
gene_7161	1985721
gene_7162	1985722
gene_7163	1985723
gene_7164	1985724
gene_7165	1985725
gene_7166	1985726
gene_7167	1985727
gene_7168	1985728
gene_7169	1985729
gene_7170	1985730
gene_7171	1985731
gene_7172	1985732
gene_7173	1985733
gene_7174	1985734
gene_7175	1985735
gene_7176	1985736
gene_7177	1985737
gene_7178	1985738
gene_7179	1985739
gene_7180	1985740
gene_7181	1985741
gene_7182	1985742
gene_7183	1985743
gene_7184	1985744
gene_7185	1985745
gene_7186	1985746
gene_7187	1985747
gene_7188	1985748
gene_7189	1985749
gene_7190	1985750
gene_7191	1985751
gene_7192	1985752
gene_7193	1985753
gene_7194	1985754
gene_7195	1985755
gene_7196	1985756
gene_7197	1985757
gene_7198	1985758
gene_7199	1985759
gene_7200	1985760
gene_7201	1985761
gene_7202	1985762
gene_7203	1985763
gene_7204	1985764
gene_7205	1985765
gene_7206	1985766
gene_7207	1985767
gene_7208	1985768
gene_7209	1985769
gene_7210	1985770
gene_7211	1985771
gene_7212	1985772
gene_7213	1985773
gene_7214	1985774
gene_7215	1985775
gene_7216	1985776
gene_7217	1985777
gene_7218	1985778
gene_7219	1985779
gene_7220	1985780
gene_7221	1985781
gene_7222	1985782
gene_7223	1985783
gene_7224	1985784
gene_7225	1985785
gene_7226	1985786
gene_7227	1985787
gene_7228	1985788
gene_7229	1985789
gene_7230	1985790
gene_7231	1985791
gene_7232	1985792
gene_7233	1985793
gene_7234	1985794
gene_7235	1985795
gene_7236	1985796
gene_7237	1985797
gene_7238	1985798
gene_7239	1985799
gene_7240	1985800
gene_7241	1985801
gene_7242	1985802
gene_7243	1985803
gene_7244	1985804
gene_7245	1985805
gene_7246	1985806
gene_7247	1985807
gene_7248	1985808
gene_7249	1985809
gene_7250	1985810
gene_7251	1985811
gene_7252	1985812
gene_7253	1985813
gene_7254	1985814
gene_7255	1985815
gene_7256	1985816
gene_7257	1985817
gene_7258	1985818
gene_7259	1985819
gene_7260	1985820
gene_7261	1985821
gene_7262	1985822
gene_7263	1985823
gene_7264	1985824
gene_7265	1985825
gene_7266	1985826
gene_7267	1985827
gene_7268	1985828
gene_7269	1985829
gene_7270	1985830
gene_7271	1985831
gene_7272	1985832
gene_7273	1985833
gene_7274	1985834
gene_7275	1985835
gene_7276	1985836
gene_7277	1985837
gene_7278	1985838
gene_7279	1985839
gene_7280	1985840
gene_7281	1985841
gene_7282	1985842
gene_7283	1985843
gene_7284	1985844
gene_7285	1985845
gene_7286	1985846
gene_7287	1985847
gene_7288	1985848
gene_7289	1985849
gene_7290	1985850
gene_7291	1985851
gene_7292	1985852
gene_7293	1985853
gene_7294	1985854
gene_7295	1985855
gene_7296	1985856
gene_7297	1985857
gene_7298	1985858
gene_7299	1985859
gene_7300	1985860
gene_7301	1985861
gene_7302	1985862
gene_7303	1985863
gene_7304	1985864
gene_7305	1985865
gene_7306	1985866
gene_7307	1985867
gene_7308	1985868
gene_7309	1985869
gene_7310	1985870
gene_7311	1985871
gene_7312	1985872
gene_7313	1985873
gene_7314	1985874
gene_7315	1985875
gene_7316	1985876
gene_7317	1985877
gene_7318	1985878
gene_7319	1985879
gene_7320	1985880
gene_7321	1985881
gene_7322	1985882
gene_7323	1985883
gene_7324	1985884
gene_7325	1985885
gene_7326	1985886
gene_7327	1985887
gene_7328	1985888
gene_7329	1985889
gene_7330	1985890
gene_7331	1985891
gene_7332	1985892
gene_7333	1985893
gene_7334	1985894
gene_7335	1985895
gene_7336	1985896
gene_7337	1985897
gene_7338	1985898
gene_7339	1985899
gene_7340	1985900
gene_7341	1985901
gene_7342	1985902
gene_7343	1985903
gene_7344	1985904
gene_7345	1985905
gene_7346	1985906
gene_7347	1985907
gene_7348	1985908
gene_7349	1985909
gene_7350	1985910
gene_7351	1985911
gene_7352	1985912
gene_7353	1985913
gene_7354	1985914
gene_7355	1985915
gene_7356	1985916
gene_7357	1985917
gene_7358	1985918
gene_7359	1985919
gene_7360	1985920
gene_7361	1985921
gene_7362	1985922
gene_7363	1985923
gene_7364	1985924
gene_7365	1985925
gene_7366	1985926
gene_7367	1985927
gene_7368	1985928
gene_7369	1985929
gene_7370	1985930
gene_7371	1985931
gene_7372	1985932
gene_7373	1985933
gene_7374	1985934
gene_7375	1985935
gene_7376	1985936
gene_7377	1985937
gene_7378	1985938
gene_7379	1985939
gene_7380	1985940
gene_7381	1985941
gene_7382	1985942
gene_7383	1985943
gene_7384	1985944
gene_7385	1985945
gene_7386	1985946
gene_7387	1985947
gene_7388	1985948
gene_7389	1985949
gene_7390	1985950
gene_7391	1985951
gene_7392	1985952
gene_7393	1985953
gene_7394	1985954
gene_7395	1985955
gene_7396	1985956
gene_7397	1985957
gene_7398	1985958
gene_7399	1985959
gene_7400	1985960
gene_7401	1985961
gene_7402	1985962
gene_7403	1985963
gene_7404	1985964
gene_7405	1985965
gene_7406	1985966
gene_7407	1985967
gene_7408	1985968
gene_7409	1985969
gene_7410	1985970
gene_7411	1985971
gene_7412	1985972
gene_7413	1985973
gene_7414	1985974
gene_7415	1985975
gene_7416	1985976
gene_7417	1985977
gene_7418	1985978
gene_7419	1985979
gene_7420	1985980
gene_7421	1985981
gene_7422	1985982
gene_7423	1985983
gene_7424	1985984
gene_7425	1985985
gene_7426	1985986
gene_7427	1985987
gene_7428	1985988
gene_7429	1985989
gene_7430	1985990
gene_7431	1985991
gene_7432	1985992
gene_7433	1985993
gene_7434	1985994
gene_7435	1985995
gene_7436	1985996
gene_7437	1985997
gene_7438	1985998
gene_7439	1985999
gene_7440	1986000
gene_7441	1986001
gene_7442	1986002
gene_7443	1986003
gene_7444	1986004
gene_7445	1986005
gene_7446	1986006
gene_7447	1986007
gene_7448	1986008
gene_7449	1986009
gene_7450	1986010
gene_7451	1986011
gene_7452	1986012
gene_7453	1986013
gene_7454	1986014
gene_7455	1986015
gene_7456	1986016
gene_7457	1986017
gene_7458	1986018
gene_7459	1986019
gene_7460	1986020
gene_7461	1986021
gene_7462	1986022
gene_7463	1986023
gene_7464	1986024
gene_7465	1986025
gene_7466	1986026
gene_7467	1986027
gene_7468	1986028
gene_7469	1986029
gene_7470	1986030
gene_7471	1986031
gene_7472	1986032
gene_7473	1986033
gene_7474	1986034
gene_7475	1986035
gene_7476	1986036
gene_7477	1986037
gene_7478	1986038
gene_7479	1986039
gene_7480	1986040
gene_7481	1986041
gene_7482	1986042
gene_7483	1986043
gene_7484	1986044
gene_7485	1986045
gene_7486	1986046
gene_7487	1986047
gene_7488	1986048
gene_7489	1986049
gene_7490	1986050
gene_7491	1986051
gene_7492	1986052
gene_7493	1986053
gene_7494	1986054
gene_7495	1986055
gene_7496	1986056
gene_7497	1986057
gene_7498	1986058
gene_7499	1986059
gene_7500	1986060
gene_7501	1986061
gene_7502	1986062
gene_7503	1986063
gene_7504	1986064
gene_7505	1986065
gene_7506	1986066
gene_7507	1986067
gene_7508	1986068
gene_7509	1986069
gene_7510	1986070
gene_7511	1986071
gene_7512	1986072
gene_7513	1986073
gene_7514	1986074
gene_7515	1986075
gene_7516	1986076
gene_7517	1986077
gene_7518	1986078
gene_7519	1986079
gene_7520	1986080
gene_7521	1986081
gene_7522	1986082
gene_7523	1986083
gene_7524	1986084
gene_7525	1986085
gene_7526	1986086
gene_7527	1986087
gene_7528	1986088
gene_7529	1986089
gene_7530	1986090
gene_7531	1986091
gene_7532	1986092
gene_7533	1986093
gene_7534	1986094
gene_7535	1986095
gene_7536	1986096
gene_7537	1986097
gene_7538	1986098
gene_7539	1986099
gene_7540	1986100
gene_7541	1986101
gene_7542	1986102
gene_7543	1986103
gene_7544	1986104
gene_7545	1986105
gene_7546	1986106
gene_7547	1986107
gene_7548	1986108
gene_7549	1986109
gene_7550	1986110
gene_7551	1986111
gene_7552	1986112
gene_7553	1986113
gene_7554	1986114
gene_7555	1986115
gene_7556	1986116
gene_7557	1986117
gene_7558	1986118
gene_7559	1986119
gene_7560	1986120
gene_7561	1986121
gene_7562	1986122
gene_7563	1986123
gene_7564	1986124
gene_7565	1986125
gene_7566	1986126
gene_7567	1986127
gene_7568	1986128
gene_7569	1986129
gene_7570	1986130
gene_7571	1986131
gene_7572	1986132
gene_7573	1986133
gene_7574	1986134
gene_7575	1986135
gene_7576	1986136
gene_7577	1986137
gene_7578	1986138
gene_7579	1986139
gene_7580	1986140
gene_7581	1986141
gene_7582	1986142
gene_7583	1986143
gene_7584	1986144
gene_7585	1986145
gene_7586	1986146
gene_7587	1986147
gene_7588	1986148
gene_7589	1986149
gene_7590	1986150
gene_7591	1986151
gene_7592	1986152
gene_7593	1986153
gene_7594	1986154
gene_7595	1986155
gene_7596	1986156
gene_7597	1986157
gene_7598	1986158
gene_7599	1986159
gene_7600	1986160
gene_7601	1986161
gene_7602	1986162
gene_7603	1986163
gene_7604	1986164
gene_7605	1986165
gene_7606	1986166
gene_7607	1986167
gene_7608	1986168
gene_7609	1986169
gene_7610	1986170
gene_7611	1986171
gene_7612	1986172
gene_7613	1986173
gene_7614	1986174
gene_7615	1986175
gene_7616	1986176
gene_7617	1986177
gene_7618	1986178
gene_7619	1986179
gene_7620	1986180
gene_7621	1986181
gene_7622	1986182
gene_7623	1986183
gene_7624	1986184
gene_7625	1986185
gene_7626	1986186
gene_7627	1986187
gene_7628	1986188
gene_7629	1986189
gene_7630	1986190
gene_7631	1986191
gene_7632	1986192
gene_7633	1986193
gene_7634	1986194
gene_7635	1986195
gene_7636	1986196
gene_7637	1986197
gene_7638	1986198
gene_7639	1986199
gene_7640	1986200
gene_7641	1986201
gene_7642	1986202
gene_7643	1986203
gene_7644	1986204
gene_7645	1986205
gene_7646	1986206
gene_7647	1986207
gene_7648	1986208
gene_7649	1986209
gene_7650	1986210
gene_7651	1986211
gene_7652	1986212
gene_7653	1986213
gene_7654	1986214
gene_7655	1986215
gene_7656	1986216
gene_7657	1986217
gene_7658	1986218
gene_7659	1986219
gene_7660	1986220
gene_7661	1986221
gene_7662	1986222
gene_7663	1986223
gene_7664	1986224
gene_7665	1986225
gene_7666	1986226
gene_7667	1986227
gene_7668	1986228
gene_7669	1986229
gene_7670	1986230
gene_7671	1986231
gene_7672	1986232
gene_7673	1986233
gene_7674	1986234
gene_7675	1986235
gene_7676	1986236
gene_7677	1986237
gene_7678	1986238
gene_7679	1986239
gene_7680	1986240
gene_7681	1986241
gene_7682	1986242
gene_7683	1986243
gene_7684	1986244
gene_7685	1986245
gene_7686	1986246
gene_7687	1986247
gene_7688	1986248
gene_7689	1986249
gene_7690	1986250
gene_7691	1986251
gene_7692	1986252
gene_7693	1986253
gene_7694	1986254
gene_7695	1986255
gene_7696	1986256
gene_7697	1986257
gene_7698	1986258
gene_7699	1986259
gene_7700	1986260
gene_7701	1986261
gene_7702	1986262
gene_7703	1986263
gene_7704	1986264
gene_7705	1986265
gene_7706	1986266
gene_7707	1986267
gene_7708	1986268
gene_7709	1986269
gene_7710	1986270
gene_7711	1986271
gene_7712	1986272
gene_7713	1986273
gene_7714	1986274
gene_7715	1986275
gene_7716	1986276
gene_7717	1986277
gene_7718	1986278
gene_7719	1986279
gene_7720	1986280
gene_7721	1986281
gene_7722	1986282
gene_7723	1986283
gene_7724	1986284
gene_7725	1986285
gene_7726	1986286
gene_7727	1986287
gene_7728	1986288
gene_7729	1986289
gene_7730	1986290
gene_7731	1986291
gene_7732	1986292
gene_7733	1986293
gene_7734	1986294
gene_7735	1986295
gene_7736	1986296
gene_7737	1986297
gene_7738	1986298
gene_7739	1986299
gene_7740	1986300
gene_7741	1986301
gene_7742	1986302
gene_7743	1986303
gene_7744	1986304
gene_7745	1986305
gene_7746	1986306
gene_7747	1986307
gene_7748	1986308
gene_7749	1986309
gene_7750	1986310
gene_7751	1986311
gene_7752	1986312
gene_7753	1986313
gene_7754	1986314
gene_7755	1986315
gene_7756	1986316
gene_7757	1986317
gene_7758	1986318
gene_7759	1986319
gene_7760	1986320
gene_7761	1986321
gene_7762	1986322
gene_7763	1986323
gene_7764	1986324
gene_7765	1986325
gene_7766	1986326
gene_7767	1986327
gene_7768	1986328
gene_7769	1986329
gene_7770	1986330
gene_7771	1986331
gene_7772	1986332
gene_7773	1986333
gene_7774	1986334
gene_7775	1986335
gene_7776	1986336
gene_7777	1986337
gene_7778	1986338
gene_7779	1986339
gene_7780	1986340
gene_7781	1986341
gene_7782	1986342
gene_7783	1986343
gene_7784	1986344
gene_7785	1986345
gene_7786	1986346
gene_7787	1986347
gene_7788	1986348
gene_7789	1986349
gene_7790	1986350
gene_7791	1986351
gene_7792	1986352
gene_7793	1986353
gene_7794	1986354
gene_7795	1986355
gene_7796	1986356
gene_7797	1986357
gene_7798	1986358
gene_7799	1986359
gene_7800	1986360
gene_7801	1986361
gene_7802	1986362
gene_7803	1986363
gene_7804	1986364
gene_7805	1986365
gene_7806	1986366
gene_7807	1986367
gene_7808	1986368
gene_7809	1986369
gene_7810	1986370
gene_7811	1986371
gene_7812	1986372
gene_7813	1986373
gene_7814	1986374
gene_7815	1986375
gene_7816	1986376
gene_7817	1986377
gene_7818	1986378
gene_7819	1986379
gene_7820	1986380
gene_7821	1986381
gene_7822	1986382
gene_7823	1986383
gene_7824	1986384
gene_7825	1986385
gene_7826	1986386
gene_7827	1986387
gene_7828	1986388
gene_7829	1986389
gene_7830	1986390
gene_7831	1986391
gene_7832	1986392
gene_7833	1986393
gene_7834	1986394
gene_7835	1986395
gene_7836	1986396
gene_7837	1986397
gene_7838	1986398
gene_7839	1986399
gene_7840	1986400
gene_7841	1986401
gene_7842	1986402
gene_7843	1986403
gene_7844	1986404
gene_7845	1986405
gene_7846	1986406
gene_7847	1986407
gene_7848	1986408
gene_7849	1986409
gene_7850	1986410
gene_7851	1986411
gene_7852	1986412
gene_7853	1986413
gene_7854	1986414
gene_7855	1986415
gene_7856	1986416
gene_7857	1986417
gene_7858	1986418
gene_7859	1986419
gene_7860	1986420
gene_7861	1986421
gene_7862	1986422
gene_7863	1986423
gene_7864	1986424
gene_7865	1986425
gene_7866	1986426
gene_7867	1986427
gene_7868	1986428
gene_7869	1986429
gene_7870	1986430
gene_7871	1986431
gene_7872	1986432
gene_7873	1986433
gene_7874	1986434
gene_7875	1986435
gene_7876	1986436
gene_7877	1986437
gene_7878	1986438
gene_7879	1986439
gene_7880	1986440
gene_7881	1986441
gene_7882	1986442
gene_7883	1986443
gene_7884	1986444
gene_7885	1986445
gene_7886	1986446
gene_7887	1986447
gene_7888	1986448
gene_7889	1986449
gene_7890	1986450
gene_7891	1986451
gene_7892	1986452
gene_7893	1986453
gene_7894	1986454
gene_7895	1986455
gene_7896	1986456
gene_7897	1986457
gene_7898	1986458
gene_7899	1986459
gene_7900	1986460
gene_7901	1986461
gene_7902	1986462
gene_7903	1986463
gene_7904	1986464
gene_7905	1986465
gene_7906	1986466
gene_7907	1986467
gene_7908	1986468
gene_7909	1986469
gene_7910	1986470
gene_7911	1986471
gene_7912	1986472
gene_7913	1986473
gene_7914	1986474
gene_7915	1986475
gene_7916	1986476
gene_7917	1986477
gene_7918	1986478
gene_7919	1986479
gene_7920	1986480
gene_7921	1986481
gene_7922	1986482
gene_7923	1986483
gene_7924	1986484
gene_7925	1986485
gene_7926	1986486
gene_7927	1986487
gene_7928	1986488
gene_7929	1986489
gene_7930	1986490
gene_7931	1986491
gene_7932	1986492
gene_7933	1986493
gene_7934	1986494
gene_7935	1986495
gene_7936	1986496
gene_7937	1986497
gene_7938	1986498
gene_7939	1986499
gene_7940	1986500
gene_7941	1986501
gene_7942	1986502
gene_7943	1986503
gene_7944	1986504
gene_7945	1986505
gene_7946	1986506
gene_7947	1986507
gene_7948	1986508
gene_7949	1986509
gene_7950	1986510
gene_7951	1986511
gene_7952	1986512
gene_7953	1986513
gene_7954	1986514
gene_7955	1986515
gene_7956	1986516
gene_7957	1986517
gene_7958	1986518
gene_7959	1986519
gene_7960	1986520
gene_7961	1986521
gene_7962	1986522
gene_7963	1986523
gene_7964	1986524
gene_7965	1986525
gene_7966	1986526
gene_7967	1986527
gene_7968	1986528
gene_7969	1986529
gene_7970	1986530
gene_7971	1986531
gene_7972	1986532
gene_7973	1986533
gene_7974	1986534
gene_7975	1986535
gene_7976	1986536
gene_7977	1986537
gene_7978	1986538
gene_7979	1986539
gene_7980	1986540
gene_7981	1986541
gene_7982	1986542
gene_7983	1986543
gene_7984	1986544
gene_7985	1986545
gene_7986	1986546
gene_7987	1986547
gene_7988	1986548
gene_7989	1986549
gene_7990	1986550
gene_7991	1986551
gene_7992	1986552
gene_7993	1986553
gene_7994	1986554
gene_7995	1986555
gene_7996	1986556
gene_7997	1986557
gene_7998	1986558
gene_7999	1986559
gene_8000	1986560
gene_8001	1986561
gene_8002	1986562
gene_8003	1986563
gene_8004	1986564
gene_8005	1986565
gene_8006	1986566
gene_8007	1986567
gene_8008	1986568
gene_8009	1986569
gene_8010	1986570
gene_8011	1986571
gene_8012	1986572
gene_8013	1986573
gene_8014	1986574
gene_8015	1986575
gene_8016	1986576
gene_8017	1986577
gene_8018	1986578
gene_8019	1986579
gene_8020	1986580
gene_8021	1986581
gene_8022	1986582
gene_8023	1986583
gene_8024	1986584
gene_8025	1986585
gene_8026	1986586
gene_8027	1986587
gene_8028	1986588
gene_8029	1986589
gene_8030	1986590
gene_8031	1986591
gene_8032	1986592
gene_8033	1986593
gene_8034	1986594
gene_8035	1986595
gene_8036	1986596
gene_8037	1986597
gene_8038	1986598
gene_8039	1986599
gene_8040	1986600
gene_8041	1986601
gene_8042	1986602
gene_8043	1986603
gene_8044	1986604
gene_8045	1986605
gene_8046	1986606
gene_8047	1986607
gene_8048	1986608
gene_8049	1986609
gene_8050	1986610
gene_8051	1986611
gene_8052	1986612
gene_8053	1986613
gene_8054	1986614
gene_8055	1986615
gene_8056	1986616
gene_8057	1986617
gene_8058	1986618
gene_8059	1986619
gene_8060	1986620
gene_8061	1986621
gene_8062	1986622
gene_8063	1986623
gene_8064	1986624
gene_8065	1986625
gene_8066	1986626
gene_8067	1986627
gene_8068	1986628
gene_8069	1986629
gene_8070	1986630
gene_8071	1986631
gene_8072	1986632
gene_8073	1986633
gene_8074	1986634
gene_8075	1986635
gene_8076	1986636
gene_8077	1986637
gene_8078	1986638
gene_8079	1986639
gene_8080	1986640
gene_8081	1986641
gene_8082	1986642
gene_8083	1986643
gene_8084	1986644
gene_8085	1986645
gene_8086	1986646
gene_8087	1986647
gene_8088	1986648
gene_8089	1986649
gene_8090	1986650
gene_8091	1986651
gene_8092	1986652
gene_8093	1986653
gene_8094	1986654
gene_8095	1986655
gene_8096	1986656
gene_8097	1986657
gene_8098	1986658
gene_8099	1986659
gene_8100	1986660
gene_8101	1986661
gene_8102	1986662
gene_8103	1986663
gene_8104	1986664
gene_8105	1986665
gene_8106	1986666
gene_8107	1986667
gene_8108	1986668
gene_8109	1986669
gene_8110	1986670
gene_8111	1986671
gene_8112	1986672
gene_8113	1986673
gene_8114	1986674
gene_8115	1986675
gene_8116	1986676
gene_8117	1986677
gene_8118	1986678
gene_8119	1986679
gene_8120	1986680
gene_8121	1986681
gene_8122	1986682
gene_8123	1986683
gene_8124	1986684
gene_8125	1986685
gene_8126	1986686
gene_8127	1986687
gene_8128	1986688
gene_8129	1986689
gene_8130	1986690
gene_8131	1986691
gene_8132	1986692
gene_8133	1986693
gene_8134	1986694
gene_8135	1986695
gene_8136	1986696
gene_8137	1986697
gene_8138	1986698
gene_8139	1986699
gene_8140	1986700
gene_8141	1986701
gene_8142	1986702
gene_8143	1986703
gene_8144	1986704
gene_8145	1986705
gene_8146	1986706
gene_8147	1986707
gene_8148	1986708
gene_8149	1986709
gene_8150	1986710
gene_8151	1986711
gene_8152	1986712
gene_8153	1986713
gene_8154	1986714
gene_8155	1986715
gene_8156	1986716
gene_8157	1986717
gene_8158	1986718
gene_8159	1986719
gene_8160	1986720
gene_8161	1986721
gene_8162	1986722
gene_8163	1986723
gene_8164	1986724
gene_8165	1986725
gene_8166	1986726
gene_8167	1986727
gene_8168	1986728
gene_8169	1986729
gene_8170	1986730
gene_8171	1986731
gene_8172	1986732
gene_8173	1986733
gene_8174	1986734
gene_8175	1986735
gene_8176	1986736
gene_8177	1986737
gene_8178	1986738
gene_8179	1986739
gene_8180	1986740
gene_8181	1986741
gene_8182	1986742
gene_8183	1986743
gene_8184	1986744
gene_8185	1986745
gene_8186	1986746
gene_8187	1986747
gene_8188	1986748
gene_8189	1986749
gene_8190	1986750
gene_8191	1986751
gene_8192	1986752
gene_8193	1986753
gene_8194	1986754
gene_8195	1986755
gene_8196	1986756
gene_8197	1986757
gene_8198	1986758
gene_8199	1986759
gene_8200	1986760
gene_8201	1986761
gene_8202	1986762
gene_8203	1986763
gene_8204	1986764
gene_8205	1986765
gene_8206	1986766
gene_8207	1986767
gene_8208	1986768
gene_8209	1986769
gene_8210	1986770
gene_8211	1986771
gene_8212	1986772
gene_8213	1986773
gene_8214	1986774
gene_8215	1986775
gene_8216	1986776
gene_8217	1986777
gene_8218	1986778
gene_8219	1986779
gene_8220	1986780
gene_8221	1986781
gene_8222	1986782
gene_8223	1986783
gene_8224	1986784
gene_8225	1986785
gene_8226	1986786
gene_8227	1986787
gene_8228	1986788
gene_8229	1986789
gene_8230	1986790
gene_8231	1986791
gene_8232	1986792
gene_8233	1986793
gene_8234	1986794
gene_8235	1986795
gene_8236	1986796
gene_8237	1986797
gene_8238	1986798
gene_8239	1986799
gene_8240	1986800
gene_8241	1986801
gene_8242	1986802
gene_8243	1986803
gene_8244	1986804
gene_8245	1986805
gene_8246	1986806
gene_8247	1986807
gene_8248	1986808
gene_8249	1986809
gene_8250	1986810
gene_8251	1986811
gene_8252	1986812
gene_8253	1986813
gene_8254	1986814
gene_8255	1986815
gene_8256	1986816
gene_8257	1986817
gene_8258	1986818
gene_8259	1986819
gene_8260	1986820
gene_8261	1986821
gene_8262	1986822
gene_8263	1986823
gene_8264	1986824
gene_8265	1986825
gene_8266	1986826
gene_8267	1986827
gene_8268	1986828
gene_8269	1986829
gene_8270	1986830
gene_8271	1986831
gene_8272	1986832
gene_8273	1986833
gene_8274	1986834
gene_8275	1986835
gene_8276	1986836
gene_8277	1986837
gene_8278	1986838
gene_8279	1986839
gene_8280	1986840
gene_8281	1986841
gene_8282	1986842
gene_8283	1986843
gene_8284	1986844
gene_8285	1986845
gene_8286	1986846
gene_8287	1986847
gene_8288	1986848
gene_8289	1986849
gene_8290	1986850
gene_8291	1986851
gene_8292	1986852
gene_8293	1986853
gene_8294	1986854
gene_8295	1986855
gene_8296	1986856
gene_8297	1986857
gene_8298	1986858
gene_8299	1986859
gene_8300	1986860
gene_8301	1986861
gene_8302	1986862
gene_8303	1986863
gene_8304	1986864
gene_8305	1986865
gene_8306	1986866
gene_8307	1986867
gene_8308	1986868
gene_8309	1986869
gene_8310	1986870
gene_8311	1986871
gene_8312	1986872
gene_8313	1986873
gene_8314	1986874
gene_8315	1986875
gene_8316	1986876
gene_8317	1986877
gene_8318	1986878
gene_8319	1986879
gene_8320	1986880
gene_8321	1986881
gene_8322	1986882
gene_8323	1986883
gene_8324	1986884
gene_8325	1986885
gene_8326	1986886
gene_8327	1986887
gene_8328	1986888
gene_8329	1986889
gene_8330	1986890
gene_8331	1986891
gene_8332	1986892
gene_8333	1986893
gene_8334	1986894
gene_8335	1986895
gene_8336	1986896
gene_8337	1986897
gene_8338	1986898
gene_8339	1986899
gene_8340	1986900
gene_8341	1986901
gene_8342	1986902
gene_8343	1986903
gene_8344	1986904
gene_8345	1986905
gene_8346	1986906
gene_8347	1986907
gene_8348	1986908
gene_8349	1986909
gene_8350	1986910
gene_8351	1986911
gene_8352	1986912
gene_8353	1986913
gene_8354	1986914
gene_8355	1986915
gene_8356	1986916
gene_8357	1986917
gene_8358	1986918
gene_8359	1986919
gene_8360	1986920
gene_8361	1986921
gene_8362	1986922
gene_8363	1986923
gene_8364	1986924
gene_8365	1986925
gene_8366	1986926
gene_8367	1986927
gene_8368	1986928
gene_8369	1986929
gene_8370	1986930
gene_8371	1986931
gene_8372	1986932
gene_8373	1986933
gene_8374	1986934
gene_8375	1986935
gene_8376	1986936
gene_8377	1986937
gene_8378	1986938
gene_8379	1986939
gene_8380	1986940
gene_8381	1986941
gene_8382	1986942
gene_8383	1986943
gene_8384	1986944
gene_8385	1986945
gene_8386	1986946
gene_8387	1986947
gene_8388	1986948
gene_8389	1986949
gene_8390	1986950
gene_8391	1986951
gene_8392	1986952
gene_8393	1986953
gene_8394	1986954
gene_8395	1986955
gene_8396	1986956
gene_8397	1986957
gene_8398	1986958
gene_8399	1986959
gene_8400	1986960
gene_8401	1986961
gene_8402	1986962
gene_8403	1986963
gene_8404	1986964
gene_8405	1986965
gene_8406	1986966
gene_8407	1986967
gene_8408	1986968
gene_8409	1986969
gene_8410	1986970
gene_8411	1986971
gene_8412	1986972
gene_8413	1986973
gene_8414	1986974
gene_8415	1986975
gene_8416	1986976
gene_8417	1986977
gene_8418	1986978
gene_8419	1986979
gene_8420	1986980
gene_8421	1986981
gene_8422	1986982
gene_8423	1986983
gene_8424	1986984
gene_8425	1986985
gene_8426	1986986
gene_8427	1986987
gene_8428	1986988
gene_8429	1986989
gene_8430	1986990
gene_8431	1986991
gene_8432	1986992
gene_8433	1986993
gene_8434	1986994
gene_8435	1986995
gene_8436	1986996
gene_8437	1986997
gene_8438	1986998
gene_8439	1986999
gene_8440	1987000
gene_8441	1987001
gene_8442	1987002
gene_8443	1987003
gene_8444	1987004
gene_8445	1987005
gene_8446	1987006
gene_8447	1987007
gene_8448	1987008
gene_8449	1987009
gene_8450	1987010
gene_8451	1987011
gene_8452	1987012
gene_8453	1987013
gene_8454	1987014
gene_8455	1987015
gene_8456	1987016
gene_8457	1987017
gene_8458	1987018
gene_8459	1987019
gene_8460	1987020
gene_8461	1987021
gene_8462	1987022
gene_8463	1987023
gene_8464	1987024
gene_8465	1987025
gene_8466	1987026
gene_8467	1987027
gene_8468	1987028
gene_8469	1987029
gene_8470	1987030
gene_8471	1987031
gene_8472	1987032
gene_8473	1987033
gene_8474	1987034
gene_8475	1987035
gene_8476	1987036
gene_8477	1987037
gene_8478	1987038
gene_8479	1987039
gene_8480	1987040
gene_8481	1987041
gene_8482	1987042
gene_8483	1987043
gene_8484	1987044
gene_8485	1987045
